"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"WANG SMARCE1 TARGETS DN",7.7090975859099e-08,6.97514925410067e-07,0.704975715167238,0.395905266292306,1.81620045571647,353,"SIX2,TNFRSF11B,S100A8,CXCL6,POU4F1,SLCO4A1,CXCL1,SRGN,DIO3,CYP1B1,CXCL5,SFRP2,ABI3BP,TWIST1,HK2,C15orf48,ITGA10,TPD52L1,FGF2,HSPA1A,EPHA2,CXCL3,EGFR,ADAMTS2,IL4R,TFPI2,SGK1,CASP7,TM4SF1,GDF15,ADAM12,CTSC,GRTP1,KYNU,OGFRL1,MAGEA12,CYYR1,CXCL2,B3GNT5,HSPA1B,SEMA3C,TM4SF18,STC2,PRSS23,TMEM47,SAMHD1,RP2,RNF182,BST1,MID1,GAL,CAT,ABHD3,PDLIM5,GNG11,CAV1,LIF,RAB9A,STEAP3,E2F5,MAN1A1,PNISR,CAV2,CKLF,KAT2B,RAMP1,PIGA,PTGER4,BAMBI,SLC4A7,TRIM8,PDE4DIP,LBR,RRAS2,TAP1,PALMD,HSPH1,NCAPG,PDS5A,TIAL1,IFT74,TEX30,INPP4B,MICA,MYBL1,ARGLU1,PSMB8"
"ZWANG CLASS 1 TRANSIENTLY INDUCED BY EGF",5.30390365627947e-09,6.09257106951755e-08,0.761460801445585,0.388985948294408,1.81632897761452,456,"SLPI,KCNJ15,TLR2,FOXD1,PTGER2,SLC26A2,DDIT4,FOXC1,SLC38A2,OSR2,TSLP,GPRC5A,GADD45B,MGAM,NEDD4,ZFP36L2,TFAP2C,IL1R1,LTA,ACKR3,ZFP36,SGK1,COL4A6,ZNF217,TRIM50,ITGB8,IRX3,RASSF9,PDCD1LG2,SH3TC1,STK17B,RASSF8,LIPG,TM4SF1,OXTR,TGFB2,BTG1,MYC,S1PR3,LY6G6C,ID1,ELOVL7,RBMS1P1,GAPT,CNN2,SOX9,ARHGAP6,FAM83G,SRGAP1,SMOX,SERPINC1,XCL1,MIR503HG,ATF1,SERTAD1,BACH1,SNAI2,CNN3,RNF217,GBP3,IRF1,HLA-DOA,FOSL1,BCAR3,PDLIM5,ADRB2,LIF,OPTC,CALD1,PRKCH,RNF19A,PIM1,ANGPTL4,LYN,RIPPLY1,PALLD,SOCS6,MYD88,IL6R,B4GALT4,BEND7,ITPKC,MIR221,VEGFA,AQP3,NABP1,LAMA3,IRF2BP2,HIPK3,PTGER4,ITGB1,SDC4,LINC00115,AHCTF1,NEDD9,PPAT,KLF6,SHISA3,SAT1,CTSH,HIF1A,CSRP1,IL6ST,RB1,CHD1,SGMS1,MAT2A,GBP1,CEBPG,ARFGAP3,CDK2AP1,SKIL,PLAU,PARD6B,FBXO33,KCTD9,CLDN12,PCID2,LRRC8A,LAMC2,FBXL3,AFF4,CTBP2,USP38,EEF1A1,PNPLA8,IRS2,BCL10,SNAPC1,ARL13B,CPNE8,PARP14,PMAIP1,FOXN2,NXT1,NEK7,ZNF800,BIRC2,AHR,ARAP2,THBS1,ADAMTS1,DDX59,MET,NRP1,RAB8B,LYST,MATN2,SLC12A7,ANKRD12,SLC19A2,GPRC5B,NPHP3,HSH2D,VCL,TSC22D1,ADAMTS15,CCNT1,DAAM1,DOCK5,RPS8,BNC1,CRIM1,ENTPD7,RPS6KA5,HERC3,BBS9,BBS10,RBAK"
"LIANG SILENCED BY METHYLATION UP",0.00442366244049899,0.0103610958934382,0.407017918923954,0.601854712403149,1.81763706648812,26,"H19,KRT19,SRGN,MFAP5,ANXA3,C3,TIMP3,KRT8,AQP1"
"HOELZEL NF1 TARGETS DN",0.000217172703358296,0.000791407285893266,0.518848077743792,0.459298661810707,1.8177016065632,108,"HOTAIR,C7,MFAP2,LEPR,CP,GATA3,SLC16A9,TES,FBLN1,PDK4,TGIF1,LATS2,ADM,IGFBP5,COL3A1,PCDH18,UCMA,BOC,FSTL1,EDNRB,SCGN,LIX1,NR2F2,FBXL7,ARHGAP28,RLN2,LHX9,ZNF395,AASS,LRRN1,NR2F1,TMEM44"
"VARELA ZMPSTE24 TARGETS UP",0.00153960031127495,0.00424152661354372,0.45505986738723,0.552392941890365,1.81802110999713,41,"DDIT4,LEPR,CD14,GADD45B,ZFP36L2,TXNIP,TNFRSF1B,MYC,GADD45G,CDKN1A,SESN1,MKNK2,MAPKAPK2,KLF3,BTG2"
"HANN RESISTANCE TO BCL2 INHIBITOR DN",0.00121367462434369,0.00345903814187274,0.45505986738723,0.548144313797211,1.81816568869132,42,"POU4F2,OTP,POU4F1,MSX1,CEBPD,HSPA1A,HSPB1,METTL7A,PPIC,IGFBP5,FZD9"
"BRUNO HEMATOPOIESIS",0.000848349533657278,0.00254697666809378,0.477270815362862,0.508796218382877,1.81874462790331,60,"ANXA2,HK2,ELF1,LAT2,TEC,VAMP5,CTSC,IFI16,SPARC,SNAP23,CD53,RCN1,BCL2,SESN1,RNF19A,AQP9,MAP3K1,AK4,S100A6,CD55,LILRB4,CPE,SPINT1,RBL2,IL4,ENAH"
"MARSHALL VIRAL INFECTION RESPONSE DN",0.00443186960643683,0.0103619464603594,0.407017918923954,0.601339838733801,1.81887232724131,27,"IL18RAP,PDLIM1,NFKBIA,TGIF1,SGK1,TOB1,CKS2,CD7,PIM1,S1PR4,KLF3,KLF2,PCNA,KLRG1"
"MUNSHI MULTIPLE MYELOMA UP",0.000402528301530163,0.00135647930184017,0.49849310876659,0.486470850827812,1.81914064203259,74,"S100A4,ANXA2,CXCR4,HCLS1,NFKBIA,LY96,ANGPT1,PSMA2,IFITM1,RHOD,LIFR,KRT8,CSF1,FOS,ACVRL1,FLT3LG,EPOR,MCL1,DBI,AXL,CFLAR,HSPE1"
"BROWNE HCMV INFECTION 14HR DN",7.80559481236862e-07,5.61917751887681e-06,0.659444398037935,0.411073100239875,1.8194308789348,265,"HOXA11,ADH1C,MT1F,GAS1,ANXA2,MT1E,MT1A,CEBPD,ZFP36L1,CYP1B1,CASP1,AQP4,ZFP36L2,FGF2,ACKR3,EGFR,EPPIN,G0S2,RHOBTB3,CXCL13,NOTCH2,SMAD6,CCL2,SPN,PLAUR,CHEK2,CMAHP,GJA4,STC2,CA5A,PRRX1,PAPSS2,SIPA1,FAS,RBMS3,HLA-DOA,ERBB2,MECOM,GNG11,TP53I3,DKK1,OLFM4,DTNA,TRAF3IP3,TRAF3IP2,STON1,PARP4,PLCD1,FOXF2,ADD3,SGCD,PDE4DIP,AXL,SERPINE1,DIAPH2,NIPBL,BLK,RRAS2,IRF2,BTN3A2,MYO10,LIMK2,S100A3,TIAL1,MRPS31,WNT5A,NEUROD1,HIC1,INPP4B,AMOT,ZFR,RBPMS,MMP3,PLAU"
"YAMAZAKI TCEB3 TARGETS UP",1.57828414170274e-05,8.20339081273288e-05,0.575610261071129,0.436483950782602,1.82020636973747,157,"HOXC6,MPZL2,STRA6,NID1,ANXA2,SRGN,VAMP8,CLIC1,TFPI,SLC16A1,PLOD2,P4HA1,SERPINH1,TIMP3,TTR,SPARC,SERPING1,MDFIC,TNFRSF10B,GLUL,RCN1,BACH1,NR2F2,ENPEP,EPHB4,CLU,KDELR3,VEGFA,HERPUD1,STARD10,ITGB1,P4HA2,PTH1R,LAMA1,B2M,SNAI1,F3,CDH5,THBD,PSPH,LAMC1,PLOD1,LPP,MYH6,ZNF644,GHR,GNA12,ID2,PRPF38B,EFEMP2,HSPG2,ZFHX3,NID2,TCF7L2"
"MARSON FOXP3 CORE DIRECT TARGETS",0.00186757674889677,0.00498901695711352,0.45505986738723,0.698243758093567,1.82150421095107,15,"GPR171,IRF8,TGIF1,GADD45B,PTPN22,MYC,S100A6,JAK2"
"DAZARD UV RESPONSE CLUSTER G6",5.42617720592099e-05,0.000239331555559988,0.557332238758646,0.444540970038467,1.82154355194637,135,"TP63,CEBPD,MICB,FOXO1,TOP2A,KIF14,MKI67,CASP8,BAZ1A,CENPA,FERMT2,DIO1,E2F5,OTUD4,XPO1,ZMYND8,SMC4,UBR5,LARP7,FRYL,MAP3K5,SP3,CREB3L2,QKI,FAT1,CHD9,SMC5,BBX,NFKB1,HMGA2,MTUS1,IRS1,CTBP2,KAT6A,LSM14A,BIRC2,PIKFYVE,PHIP,FNDC3A,SPOP,ZNF638,MBD2,CENPC,FYN,CNOT4,CNOT2,ZHX2,FNBP1L,PHF3,SUCO,USP24,UBL3,ZNF146,EXPH5,FOXO3,ZZZ3,JARID2,SLC7A1,RBPJ,ATP13A3,KIF23,KIF11,ATF2,KAT6B,ZNF451,AGO2,BUB1B,NPAS2,POLE2,MN1,DOCK9,KLF7,WWC1,POLD3,CDYL,LPCAT1,INSIG2,CUL1,ORC2,TLE4,ADCY9,PHLPP1"
"RUAN RESPONSE TO TNF TROGLITAZONE UP",0.00227685781630325,0.00588596707502269,0.431707695803346,0.677737969568958,1.82259670059739,17,"CP,ABCA1,PCK1,SERPINA3,HP,IFNGR1,GBP2,HIPK3,HLA-E"
"EHRLICH ICF SYNDROM DN",0.00183200494426533,0.00490888140238234,0.45505986738723,0.69895824380607,1.82336808544892,15,"IGHG1,IGHA1,ID3,HMOX1,BLK,BTG2,BTN3A2,ZFX"
"GERHOLD ADIPOGENESIS DN",0.00080623511135922,0.00244274445437048,0.477270815362862,0.514704435084653,1.82396062529223,58,"GAS1,ANXA2,ANXA3,CEBPD,IL1R1,IL4R,MMP14,G0S2,VCAN,DNAJB1,CASP8,PDGFRB,SAMHD1,ANXA5,ATF1,CD44"
"KIM WT1 TARGETS 12HR UP",1.44972276945659e-05,7.63849654622156e-05,0.593325476396405,0.436485783669909,1.82400051780097,159,"TNFRSF11B,GPR183,DDIT4,HSPA6,MSX1,HSPA1A,TBX3,GLI2,LRP4,P4HA1,ADM,TM4SF1,GDF15,SERPINH1,FZD7,TIMP3,AQP1,EPS8,MYOF,CSF1,RAB13,HSPA1B,DNAJB1,ID4,DAB2,SOX9,RHOQ,TMPRSS3,SNAI2,FERMT2,PRKCH,CDC42EP4,EPOR,CRY1,LGR4,PLCD1,JUNB,ITGB5,ZNF395,P4HA2,MED13L,ZMYND8,PODXL,SERPINE1,WT1,HSPH1,NYNRIN,TMEM255A,TPST2,CREB3L2,MYBL1,PLAU,TLE3,ZSCAN31,KIF5B,BHLHE41,MTUS1,TNS3"
"PLASARI NFIC TARGETS BASAL UP",0.00429445008954534,0.010121264171792,0.407017918923954,0.603068452217527,1.82410086363209,27,"TNFRSF11B,FOXA1,COL2A1,THSD4,TEX15,PERP,PLSCR1,TINAGL1,PAX1,CLU,GNA14"
"FLORIO HUMAN NEOCORTEX",0.00512415003547226,0.0117009545321674,0.407017918923954,0.644220447615575,1.82413794899485,20,"MAP1LC3C,APOBEC3A,FAM177B,APOL1,CCDC168,GRK7,TRIM22,SP140L,ERAP2,LAMB4"
"INGRAM SHH TARGETS DN",0.000805719272139214,0.00244274445437048,0.477270815362862,0.510334987106883,1.82424511562168,60,"SLPI,COL1A1,IL1RN,SFRP2,HGF,AJUBA,C3,SLC1A3,VCAN,SPARC,SERTAD1,MME,MEGF10,DRAM1,TGFBI,ANGPTL4,CLU,CAV2,BAMBI,CALCRL,PPM1D"
"CHIANG LIVER CANCER SUBCLASS CTNNB1 UP",1.44726976984668e-05,7.63849654622156e-05,0.593325476396405,0.436863708817771,1.82453167307233,156,"SLC47A1,AOX1,SULT1B1,ECM2,BMP4,TMEM100,PDK4,MAP3K8,MERTK,TBX3,SLC16A1,IRX3,FAM3B,ACSS3,ZNRF3,HPD,ITPR2,ANKFN1,ACSL5,SLC6A12,SLC16A4,ALDH1L1,GLUL,NAGS,SELENBP1,MME,FAS,SNAI2,SLC25A30,CCDC170,TTPA,ADRB2,SLC2A12,GSTM2,AQP9,BIK,TPRG1,AQP6,SLCO1B1,BAMBI,ALDH3A2,SALL1"
"SESTO RESPONSE TO UV C7",0.000413979379498698,0.00139329110908988,0.49849310876659,0.503850257567258,1.82479392878962,63,"H19,MT1X,MT1E,SLC1A5,CEBPD,UBE2C,AKR1C1,IFITM1,CRABP2,CTSC,PLP2,PRCP,LIF,ITGA6,PLCD1,ITGB1,MALL,ATP1B3,ETV2,TPP1,GSN"
"KIM RESPONSE TO TSA AND DECITABINE UP",5.91647148089358e-05,0.00025667188263581,0.557332238758646,0.459556828410371,1.82600393278825,111,"IL1R2,IL18,KRT19,HCLS1,CYP3A5,S100P,CLDN7,VAMP8,TES,KRT23,TPD52L1,CLIC3,F2RL1,CDA,GDF15,COL3A1,MUC1,ICAM2,TOB1,ISYNA1,IRF7,PLIN2,RNASET2,CDKN1A,HSD17B1,FGD6,SLC25A31,CLU,HNF4G,BIK,IL24,AQP3,DNALI1,NXT2"
"FONTAINE THYROID TUMOR UNCERTAIN MALIGNANCY DN",0.00169485199110799,0.0045973295282416,0.45505986738723,0.634531538294136,1.82617014518585,22,"SLPI,HCLS1,S100A10,TWIST1,FRZB,LILRB3,IFITM3,KLF1,IL24,PLCG2,PPIL4"
"SMID BREAST CANCER ERBB2 UP",7.2600321356417e-05,0.0003064310650116,0.538434096309916,0.453894602006704,1.82622404648263,119,"SLPI,S100A9,S100A8,SCNN1A,FFAR2,S100A7,LBP,TFAP2B,SCGB1D2,IGLC2,CLIC3,ABCC2,TSKU,IL13RA1,MUC1,APOD,KYNU,SLC2A10,PAPSS2,PRODH,ORM2,ERBB2,SERHL2,BIK,AQP3,ABCC6"
"AIGNER ZEB1 TARGETS",0.000942756963656562,0.00279233620849847,0.477270815362862,0.577374829179395,1.82645528734146,33,"DSP,GJB2,MPZL2,TMEM30B,CLDN7,SCEL,DSC2,MUC1"
"CLASPER LYMPHATIC VESSELS DURING METASTASIS UP",0.00296458606431542,0.00739606834931193,0.431707695803346,0.660403202465482,1.82739456559744,19,"HOXB5,LEPR,ANGPT2,EDN1,AJUBA,ADM,TGFB2,PIM1,SPRY1,ESAM,F11R,THBS1,ENG"
"ACEVEDO LIVER CANCER WITH H3K9ME3 DN",0.000219699249252202,0.00079731513258835,0.518848077743792,0.482791845130494,1.8281992129166,80,"HOXA13,HOXA7,CFH,SLC26A2,NCF2,ZIC2,PTPN22,NUP210L,AHCYL2,IQUB,CEP112,ANXA2R,MID1,DRAM1,CEP350,RAB25,MMS22L,CDCA2,CA8,NUSAP1,MYBL1,BTBD7,HAT1,BMX,MBTD1"
"LINDVALL IMMORTALIZED BY TERT UP",0.000620869931669038,0.00196919370884706,0.477270815362862,0.5016950659384,1.82992944305276,65,"KRT18,SLC38A2,BMP4,USP53,FZD7,STC2,ARPC1B,EFEMP1,RGS10,PAPSS2,APCDD1,CALD1,TMTC1,DKK1,KDELR3,ARID5A,FOXF2,LUM,SLC38A11,DANCR,TRIOBP,ADIRF,IGF2R,ELOVL5,TSHZ1,ADAMTS1,COL15A1,PDE5A,PTGS1,VAMP3,NES"
"MOROSETTI FACIOSCAPULOHUMERAL MUSCULAR DISTROPHY UP",0.00217095962557586,0.00565054366321093,0.431707695803346,0.680649498382397,1.83042648592348,17,"HOXC6,NID1,COL6A3,ID3,ID1,EBF2,PGF"
"WATANABE ULCERATIVE COLITIS WITH CANCER DN",0.00174333705071162,0.00470702348880825,0.45505986738723,0.70201134416843,1.83133268964628,15,"SLA,SAMSN1,CXCR6,NEDD9,GBP5,LCP2,GBP1,CNOT6L,NLRC5"
"JI RESPONSE TO FSH DN",0.00141246496835491,0.00394058336472406,0.45505986738723,0.528207701147825,1.8314048781717,52,"EMP1,FGF2,OSMR,TOP2A,VCAN,GNA13,DUSP1,SNAP23,ARHGAP5,ITGA6,RRM2,SERPINE1,PRPF4B,RB1,MAT2A,ASPH,DDX3X,KIF5B,PAK2"
"DAZARD RESPONSE TO UV NHEK DN",3.57504979655617e-07,2.81109570312542e-06,0.674962860011025,0.41065857488194,1.83142296594007,285,"DDIT4,TP63,TNFAIP8,CEBPD,WEE1,ZNF217,ELF1,MICB,FOXO1,TOP2A,KIF14,MYC,ID1,MKI67,ADORA2B,MTM1,CASP8,BAZ1A,TIPARP,AKR1C3,CENPA,BACH1,NFE2L2,AFF1,NR2F2,SMAD5,BCAR3,FERMT2,ADRB2,DIO1,BAZ2B,DKK1,E2F5,PNISR,CEP350,OTUD4,XPO1,MED13L,ZMYND8,SMC4,METTL18,CHD1,GJB3,UBR5,PPP1R3C,LARP7,KANK1,FRYL,MAP3K5,LPP,SP3,CREB3L2,PCF11,MORC3,QKI,KDM5A,DTX2,FAT1,CHD9,SMC5,BBX,NCK1,ZNF318,ZFC3H1,NCOA3,NFKB1,HMGA2,MTUS1,IRS1,CTBP2,KAT6A,TRIM13,LSM14A,ZNF148,RSBN1,BIRC2,AHR,PIKFYVE,PHIP,FNDC3A,SPOP,CDKN1B,ZNF638,MBD2,CENPC,FYN,CNOT4,CNOT2,ZHX2,SMAD7,SPEN,HELZ,FNBP1L,PHF3,EFNB2,SACS,SUCO,HEG1,USP24,ZCCHC14,CREBBP,UBL3,ZNF146,SCAF11,CTCF,RIF1,EXPH5,ARID3A,KLF9,FOXO3,ZZZ3,JARID2,SLC7A1,USP1,WDFY3,RBPJ,ARID5B,ATP13A3,KIF23,ADNP,KIF11,BAZ1B,PUM1,ELF2,DST,ATF2,KAT6B,ZNF451,PUM2,ATRX,AGO2,DIDO1,DYRK2,BUB1B,NPAS2,RCHY1,POLE2"
"KENNY CTNNB1 TARGETS DN",0.000552777840334462,0.00177885390275718,0.477270815362862,0.532457676124502,1.83153248300963,50,"IGF2,TFF3,TNFAIP8,TXNIP,CD4,CRABP2,TMX1,GBP2,SIX3,ITGB5,TNPO1,HNRNPH1,IL6ST,UBR5,KIF5B,DDX5"
"AUNG GASTRIC CANCER",0.00110193082080804,0.00318174997658452,0.45505986738723,0.537329962390696,1.83180949175344,47,"HOXA10,FXYD3,MIA,SULT1C2,PRICKLE3,HORMAD1,OLFM4,IFRD1,MYBL2,TPT1,DKK4,IL16,GOLPH3L,NEK9,THADA,ALDH7A1,BIRC5"
"AZARE NEOPLASTIC TRANSFORMATION BY STAT3 UP",9.98032011601497e-05,0.000400121483255107,0.538434096309916,0.45480309272494,1.8318717402561,121,"VNN1,S100A9,S100A8,IGF2,CFH,AOX1,TP63,SRGN,NUPR1,EMP3,IFITM1,G0S2,B4GALT1,IL13RA1,IFI16,PLTP,CSF3,TGFBR2,APOBEC3G,FLI1,ARHGDIB,GNG11,CALD1,PALLD,TGFBR1,MAN1A1,MCL1,JAG1,COL5A1,SLC4A7,SH2D2A,NUP160"
"NUNODA RESPONSE TO DASATINIB IMATINIB UP",0.00174419984691267,0.00470702348880825,0.45505986738723,0.597370905461458,1.83201319188346,29,"NFKBIA,GADD45B,CASP7,MYC,CCNA2,CASP6,BCL2,E2F5,MCL1,STAT3,NFKB1,CDC25A"
"OHGUCHI LIVER HNF4A TARGETS DN",4.17605643776623e-05,0.000190555114137796,0.557332238758646,0.446114405668858,1.83235387076714,138,"GJB2,TMEM30B,SLC47A1,SERPINA1,UGT3A2,SULT1B1,SLC17A3,NLRP6,CES1,S100A10,GCGR,PERP,SERPINA3,CFI,EGFR,SMLR1,TFPI2,ACSM1,ACP5,LIFR,PRKD3,C6,CMAHP,PXDC1,CA5A,APOC2,BBOX1,INSC,RARRES2,F11,DIO1,OTC,SPP2,ABCC6,FITM1,MCM10,LIPC,HSD3B7,CTSH"
"SATO SILENCED BY METHYLATION IN PANCREATIC CANCER 1",5.96780199757532e-08,5.49370483539861e-07,0.704975715167238,0.398869055866252,1.83290616890831,360,"HOXC13,HOXA9,BARX1,IGF2,SERPINA1,HIF3A,TNFRSF10D,COL6A3,ANGPT2,MSX1,CYP3A5,LHX1,CD180,CYP1B1,ADAM28,TES,TWIST1,MMP19,MCOLN3,GYPC,TFAP2C,LAPTM5,HADHAP1,MIA,IL1R1,HPGDS,IGHM,ST6GALNAC2,TSKU,C3,COL4A6,SLC7A7,BIRC3,LCK,CCL17,CDA,GDF15,SLC7A11,CRABP2,PLAUR,CD74,COL21A1,TIMP3,LRRC32,MAGEA12,TMEM176A,PYCARD,RAC2,CSF1,SPARC,STXBP2,NFKB2,DDX43,IGFBP3,IRF7,NGFR,APOC2,PAX6,MBNL3,ICAM1,EFEMP1,MRAS,CIITA,GMFG,COPZ2,SLC16A4,XCL1,CDKN1A,KLRK1,CNN3,HSD17B1,SPON1,SAMD9,IL1B,PDYN,ELF5,MRC2,TJP2,NR2E1,DPEP3,STC1,LHX2,PSAT1,MR1,CHI3L1,RAB31,LYPD3,AQP3,NXT2,PGF,BARD1,TBX19,SMARCA1,CD55,HYAL1,LIPC,CCL5,MAOA,SALL1"
"HOFMANN MYELODYSPLASTIC SYNDROM HIGH RISK DN",0.00206506154890913,0.00543415598826485,0.431707695803346,0.682290594103237,1.83483977805181,17,"PPBP,TP63,PF4,PIK3CG,PTCH1,UPK3A"
"DER IFN BETA RESPONSE UP",0.000180315757851051,0.000674779365782546,0.518848077743792,0.468358238385129,1.83531981442439,100,"CEBPD,ZFP36L2,IFITM1,IL6,PLOD2,ELF1,C1S,PLAUR,PLSCR1,BTG1,IFI16,TEAD1,TRIM22,CASP8,IRF1,FOSL1,CALD1,IQGAP1,NMI,PARP4,SMAD4,HLA-E,B2M,HIF1A,TAP1,RHOC,CD164,IRF2,GBP1,ELK4,TRIM21,HADHB,PSMB8,HLA-C,SP110,PMAIP1,FUBP1,BST2,DNAJC2,DDX21,DDX17,PSMB9,IRF9,ADAM9,SRP9,CTR9,PSME1,ARID3A,PML,BCLAF1,ETS2,OAS1,IFIT1,NAP1L1,IFIT5,HADH"
"FORTSCHEGGER PHF8 TARGETS UP",7.09117800557733e-07,5.20044880998163e-06,0.659444398037935,0.418821730805626,1.83539879915448,246,"HOXA5,TNFRSF11B,DDIT4,ECM2,BMP6,NUPR1,ZG16B,PDK4,TXNIP,AKR1C1,TFPI,TFPI2,SLC16A1,RASSF9,SLC7A11,FZD7,DHRS3,CTSC,MTHFD2,CMTM7,ID1,TGFBR2,STC2,HMOX1,YES1,LIN9,INHBE,BCL2L11,BNIP2,STEAP3,HBP1,HLX,VAV3,E2F5,MAN1A1,ARHGAP28,RASD1,VEGFA,DNAJB4,CRB1,HERPUD1,RERG,ZNF267,DPY19L4,KRTDAP,KRCC1,TNPO1,LINC00689,GKAP1,NR2F1,CALML4,IQCK,RELL1,LYG1,NEK4,IGF1R,FZD5,PDGFC,CNOT6,KLRG1,RIMKLB,TCP10L,LCOR,SMC5,RASA4,DDX3X,PDE4D,HMGB2,GPT2,MBTD1,SERP1,ECE1,PTPN2,ZP3,NQO1,CDC26,JMY,PHGDH,ENAH,KLHL15,ADAMTS1,NR0B1,FUBP1"
"ZHAN MULTIPLE MYELOMA CD1 UP",0.000452637355135861,0.00150298170523352,0.49849310876659,0.545160726070969,1.83650660360188,45,"PTGER2,ALPK2,CSTA,G0S2,SLC7A11,NSUN7,TMC8,STC2,ITGAL,CEBPB,CLEC2D,INHBE,MFAP4,RAB31,EIF4EBP1"
"HERNANDEZ MITOTIC ARREST BY DOCETAXEL 1 UP",0.00353209167231317,0.00856913333172764,0.431707695803346,0.608117052713236,1.83654970709058,26,"TNFRSF11B,GPC3,VAMP8,ABI3BP,EMP3,SGK1,TIMP3,DUSP1,EDNRB,SPP1,RGCC,AGT,WNT5A,LIX1L,MALAT1,ZGLP1,ITM2A,DAPK1"
"ONDER CDH1 TARGETS 3 UP",0.00237707156300371,0.00609677569992926,0.431707695803346,0.671024591982685,1.83696399666019,18,"S100A8,LEPR,CYP1B1,STC2,TSC22D3,KDELR3,ALDH6A1"
"MINGUEZ LIVER CANCER VASCULAR INVASION DN",0.00268055744098987,0.00679657654423728,0.431707695803346,0.663967890676817,1.83725837582901,19,"MAT1A,SLC38A2,SLC38A4,PCK1,CYP3A4,AASS"
"SCHLINGEMANN SKIN CARCINOGENESIS TPA DN",0.00228122798485662,0.00589149983967857,0.431707695803346,0.628575097541005,1.83794259498391,23,"HOXA7,COL1A2,COL1A1,GMPR,AEBP1,TCAP,TMEM255A,GRN,ITM2B"
"BERTUCCI MEDULLARY VS DUCTAL BREAST CANCER UP",2.44099244415564e-06,1.58066226408314e-05,0.627256739718528,0.430208211244791,1.83847137704744,193,"RGS1,TLR2,ANKRD22,SRGN,CLEC7A,VCAM1,SOCS3,CEBPD,CTSS,IGLC2,TNFRSF1B,YBX3,ABCC4,BIRC3,CYBA,MICB,AIM2,C1S,GALM,NCF1,MKI67,PTPN6,NFKB2,CEP55,CASS4,DTX3L,ACSL5,ICAM1,IL15,CENPA,TEAD4,CLEC2D,IRF1,DRAM1,CCDC69,E2F5,PHF19,HERPUD1,IL15RA,MCM10,C2CD2,GBP5,TAP1,PCOLCE2,SNHG12,KLRC1,TIAL1,RIMKLB,PSMB8,MCMBP,POGLUT1,PPP1R15B,EPB41,PARP8,IL32,C1RL,ATXN7,ADORA2A,CCDC88C,NOP2,HCP5,BUB3,HSH2D,LAP3,CBS,LAG3,ZCCHC9,SCML1,PSMB9,IL27RA,NR1H3,SPATA5L1"
"SCIAN CELL CYCLE TARGETS OF TP53 AND TP73 DN",0.00137871694913334,0.00387507465915989,0.45505986738723,0.638988727712966,1.83899785469575,22,"CDK2,UBE2C,G0S2,MYC,CCNA2,CKS2"
"DELPUECH FOXO3 TARGETS UP",0.000325720677091173,0.00112785587008503,0.49849310876659,0.508079399843137,1.84011060876171,63,"KLF5,S100P,TNFAIP8,EDN1,AKR1C2,BCL6,EMP1,CDC14A,HPGD,PLAUR,SEMA3C,KIAA0040,MXI1,CAV1,CLU,CD55,CD59,HSPA1L,PLCG2,SAT1,SPAG1,IGF1R,MAP3K5,PIK3CA,GSN,SMPDL3A,RERE,WDR45,IGFBP6,PDZK1IP1,DAPK1,MAX,MXD1"
"VERRECCHIA RESPONSE TO TGFB1 C5",0.000997703982564025,0.00292556484121438,0.45505986738723,0.647864327422275,1.84055665633464,21,"EPHA2,ITGB8,TNFRSF1A,RHOD,ITGA5,SEMA3F,SMO,MMP2,ITGB3"
"RICKMAN HEAD AND NECK CANCER D",0.00184267572557815,0.00493247139511395,0.45505986738723,0.623643165668784,1.84088706426182,24,"IGHA1,HLA-DQA1,AZGP1,TFF3,ZG16B,ABI3BP,HLA-DQB1,FOLR1,CLU,MS4A1,CCL19"
"TAKEDA TARGETS OF NUP98 HOXA9 FUSION 3D UP",9.76158110779258e-06,5.40672899094088e-05,0.593325476396405,0.436775508218128,1.84100555235149,166,"HOXA5,HOXA9,VNN1,HOXA7,RNASE6,KLF5,GMPR,CLEC2B,ANGPT2,HOXB3,TSLP,SLC5A3,S100A10,ANGPT1,IGHM,IFITM1,ITGB8,IRX3,IFI16,PTPN13,CD69,SERPING1,IRF7,DTX3L,PRSS23,TRIM22,HERC5,SAMD9,GBP3,MECOM,CAV1,PARP9,HLX,CH25H,SAMD9L,PBX3,ERG,DDX60L,BAMBI,SPINK2,CREBRF"
"SHIN B CELL LYMPHOMA CLUSTER 2",0.00138936341206101,0.00390084817711498,0.45505986738723,0.596716276168435,1.84131885549062,30,"HOXA11,HOXC13,GADD45B,MYC,PIK3CG,IRF4,MXI1,STAT5A,BMI1,TNFSF13B,BTG3,DTX2"
"BROWN MYELOID CELL DEVELOPMENT DN",8.27598498643594e-05,0.000341110020813787,0.538434096309916,0.45741527132882,1.84239316423385,121,"FAM20A,C21orf62,CLEC10A,HLA-DQA1,MAT1A,HLA-DRA,SLC1A5,FCER1A,CD48,SERPINA3,SLC16A1,EMX2,IKZF2,F2R,IFITM3,NPL,HLA-DRB5,STC2,SLC22A3,PAPSS2,FUT7,PSAT1,AQP9,GATA2,MFNG,SYTL3,PAXBP1"
